transform	maxChar	path	score	size	text
raw	300	gutenberg/5/8/7/1/58711/58711-0.txt	42384498812.00	295	lodged at a place where dozens besides themselves might as reasonably be suspected of the crime. This beggars’ howf was in the Grassmarket, and its occupants had such a reputation for stealing from one another that I scarcely expected Bell or Pauley to be so foolish as leave their plunder about
raw	300	gutenberg/5/4/2/8/54284/54284-0.txt	42384471594.00	296	of a parcel of gunpowder,—an accident that gave his companions much anxiety, “being lyable ourselves every moment to misfortune,” says Dampier, “and none to look after us but him.” On several occasions many of them were nearly drowned whilst fording rivers swollen with rains. The difficulties in
raw	300	gutenberg/5/4/2/8/54284/old/54284-0.txt	42384471594.00	296	of a parcel of gunpowder,—an accident that gave his companions much anxiety, “being lyable ourselves every moment to misfortune,” says Dampier, “and none to look after us but him.” On several occasions many of them were nearly drowned whilst fording rivers swollen with rains. The difficulties in
raw	300	gutenberg/4/9/6/8/49681/49681-0.txt	42384012700.00	297	the day. But his valorous and impetuous disposition caused him to reject the counsels of prudence. He burned to mingle with the fight. “By Saint Louis!” he cried to Bonnivet, who was sheathed from head to foot in glittering mail, and bestrode a powerful charger, “I cannot look tamely on and allow
raw	300	gutenberg/4/9/6/8/49681/old/49681-0.txt	42384012700.00	297	the day. But his valorous and impetuous disposition caused him to reject the counsels of prudence. He burned to mingle with the fight. “By Saint Louis!” he cried to Bonnivet, who was sheathed from head to foot in glittering mail, and bestrode a powerful charger, “I cannot look tamely on and allow
raw	300	gutenberg/7/1/2/2/71228/71228-0.txt	42383743667.00	300	delighted, because it supports her own conduct in marrying Brackenbury.... Even Phyllida had a good word for me--which was so gratifying! "I hope you're all as pleased as we are," she said, with a funny, unsmiling expression. Almost antagonistic... I noticed that she had Hilda's trick of looking you
raw	300	gutenberg/7/4/3/6/74367/74367-0.txt	42383167258.00	299	operatic stages. For this way singing will become a dignified profession instead of a spurious and uncertain career, at which the vast majority of those who follow it can expect to earn but a pittance. The fact should be very clearly forced home upon students that voice alone does not make a public
raw	300	gutenberg/6/0/0/4/60047/60047-0.txt	42380254446.00	300	into the country in all directions, and the wide-spread growth of trees upon the hills as far as the eye can see. It is said that Germans are gradually returning now to Tsingtao, but the little cloven-footed people from the east are much more in evidence. The largely Japanese shops are a trifle mean
raw	300	gutenberg/6/0/0/4/60047/old/60047-0.txt	42380254446.00	300	into the country in all directions, and the wide-spread growth of trees upon the hills as far as the eye can see. It is said that Germans are gradually returning now to Tsingtao, but the little cloven-footed people from the east are much more in evidence. The largely Japanese shops are a trifle mean
raw	300	gutenberg/6/9/1/6918/6918-8.txt	42377438961.00	298	he could, certain passages of what they termed his "false and frivolous narrative." Castillo, hoping little from a defence before such a prejudiced tribunal, resolutely kept his peace; and it might have gone hard with him, had it not been for his ecclesiastical profession. He subsequently escaped,
raw	300	gutenberg/4/4/0/2/44026/old/44026-8.txt	42371345123.00	298	worth fourpence, most likely." Now, it is for ladies who do not know much about hacks, yet who want to learn, that I am writing this chapter. The subject is a very useful one, and might be readily enlarged upon, but I shall be as concise as possible. Hacks in the olden days were capable of immense
raw	300	gutenberg/4/4/0/2/44026/old/44026.txt	42371345123.00	298	worth fourpence, most likely." Now, it is for ladies who do not know much about hacks, yet who want to learn, that I am writing this chapter. The subject is a very useful one, and might be readily enlarged upon, but I shall be as concise as possible. Hacks in the olden days were capable of immense
raw	300	gutenberg/3/7/4/1/37413/37413-8.txt	42370478261.00	297	the man to employ agents incapable of baffling a village policeman. The room which Beaumanoir occupied was the great state bed-chamber that had been used by his predecessors from time immemorial--a gaunt apartment with a cavernous fireplace and heavily curtained mullioned windows. He did not like
raw	300	gutenberg/3/7/4/1/37413/37413.txt	42370478261.00	297	the man to employ agents incapable of baffling a village policeman. The room which Beaumanoir occupied was the great state bed-chamber that had been used by his predecessors from time immemorial--a gaunt apartment with a cavernous fireplace and heavily curtained mullioned windows. He did not like
raw	300	gutenberg/4/2/9/4299/4299.txt	42369906554.00	299	as the defect of his character. This morning's events had startled him, and given a shock to his imagination; but already he viewed them and their consequences with a self-possession which differed little from unconcern. Bennet Frothingham, no doubt, had played a rascally game, foreseeing all along
raw	300	gutenberg/4/2/9/4299/old/whrpl10.txt	42369906554.00	299	as the defect of his character. This morning's events had startled him, and given a shock to his imagination; but already he viewed them and their consequences with a self-possession which differed little from unconcern. Bennet Frothingham, no doubt, had played a rascally game, foreseeing all along
raw	300	gutenberg/3/1/5/3/31532/31532.txt	42365485966.00	300	which the lady-reader has been looking out so long in vain. I started. The journey to Miranda I pass by. One is not qualified to write an essay on a country from inspection through the windows of a railway-carriage in motion, more particularly at night. As well attempt to describe a veiled panorama,
raw	300	gutenberg/3/1/5/3/31532/31532-8.txt	42365485966.00	300	which the lady-reader has been looking out so long in vain. I started. The journey to Miranda I pass by. One is not qualified to write an essay on a country from inspection through the windows of a railway-carriage in motion, more particularly at night. As well attempt to describe a veiled panorama,
raw	300	gutenberg/8/8/8/8880/8880-0.txt	42362922594.00	297	the object of his attentions, and leaves nothing to doubt, or uncertainty.” “I am glad you approve of such fair and frank proceedings;--though but a moment remains to say what I wish, it will suffice to add, that the course Guert Ten Eyck has taken towards Mary Wallace, Cornelius Littlepage would
raw	300	gutenberg/3/5/9/3/35933/35933-8.txt	42361901238.00	300	modernised church, and a few noble limes overshadowing the graves. The house where the circumnavigator was born was little better than a clay hovel of two rooms. It has long since disappeared; but the field on which it stood is still called "Cook's Garth." The parish register contains an entry under
raw	300	gutenberg/3/5/9/3/35933/35933.txt	42361901238.00	300	modernised church, and a few noble limes overshadowing the graves. The house where the circumnavigator was born was little better than a clay hovel of two rooms. It has long since disappeared; but the field on which it stood is still called "Cook's Garth." The parish register contains an entry under
raw	300	gutenberg/4/8/9/6/48960/48960-0.txt	42358943880.00	300	of most enormous length. The horses are taught a delightful amble, upon which some of them can be made to proceed with great speed. The river Capibaribe is navigable during the whole year as far as Apepucos, half a league beyond Monteiro, the village at which my new acquaintance was now residing. It
raw	300	gutenberg/4/8/9/6/48960/old/48960-0.txt	42358943880.00	300	of most enormous length. The horses are taught a delightful amble, upon which some of them can be made to proceed with great speed. The river Capibaribe is navigable during the whole year as far as Apepucos, half a league beyond Monteiro, the village at which my new acquaintance was now residing. It
raw	300	gutenberg/1/0/3/9/10396/10396-0.txt	42357638294.00	299	was a device with a wooden arm from which hung an elastic rope. Harnessed in this, a performer could attempt all kinds of contortions without scoring a fall. Benares also showed Andy how to make effective standing somersaults by "the tuck trick," This was to grasp both legs tightly half-way between
raw	300	gutenberg/1/0/3/9/10396/old/10396.txt	42357638294.00	299	was a device with a wooden arm from which hung an elastic rope. Harnessed in this, a performer could attempt all kinds of contortions without scoring a fall. Benares also showed Andy how to make effective standing somersaults by "the tuck trick," This was to grasp both legs tightly half-way between
raw	300	gutenberg/4/0/0/7/40078/40078-0.txt	42356560604.00	298	did not appreciate his power. The consequence was that he allowed me to bully him unmercifully, and his accounts of my prowess gained for me a fighter's reputation in the village, a fictitious notoriety which clung to me strangely enough for several years. Besides being called a "bad" boy I became
raw	300	gutenberg/4/0/0/7/40078/old/40078-8.txt	42356560604.00	298	did not appreciate his power. The consequence was that he allowed me to bully him unmercifully, and his accounts of my prowess gained for me a fighter's reputation in the village, a fictitious notoriety which clung to me strangely enough for several years. Besides being called a "bad" boy I became
raw	300	gutenberg/4/0/0/7/40078/old/40078.txt	42356560604.00	298	did not appreciate his power. The consequence was that he allowed me to bully him unmercifully, and his accounts of my prowess gained for me a fighter's reputation in the village, a fictitious notoriety which clung to me strangely enough for several years. Besides being called a "bad" boy I became
raw	300	gutenberg/3/8/5/2/38521/38521-0.txt	42352074154.00	298	Rumour passed into a condition almost hysterical when builders arrived, demolished the two old cottages, erected a gabled villa of suburban type, and set up against the street a massive noticeboard, which looked as if it had been designed for some important railway station; but instead of yielding
raw	300	gutenberg/3/8/5/2/38521/old/38521-8.txt	42352074154.00	298	Rumour passed into a condition almost hysterical when builders arrived, demolished the two old cottages, erected a gabled villa of suburban type, and set up against the street a massive noticeboard, which looked as if it had been designed for some important railway station; but instead of yielding
raw	300	gutenberg/3/8/5/2/38521/old/38521.txt	42352074154.00	298	Rumour passed into a condition almost hysterical when builders arrived, demolished the two old cottages, erected a gabled villa of suburban type, and set up against the street a massive noticeboard, which looked as if it had been designed for some important railway station; but instead of yielding
raw	300	gutenberg/6/6/8/3/66831/66831-0.txt	42350737309.00	298	much too bad to hold. It grew beautifully less every year, and then suddenly disappeared. Many dry eyes witnessed its departure. If abhorrence of a fashion cannot keep women from slavishly following it, they naturally remain unmoved by outside counsel and criticism. For years the doctors exhausted
raw	600	gutenberg/1/6/9/9/16999/16999-8.txt	47517058982.00	600	to this day, "_Princeps Konak_." This mixture of the coarse, but picturesque features of oriental life, with the dilapidated stateliness of palaces in the style of the full-bottom-wigged Vanbrughs of Austria, has the oddest effect imaginable. The Turks remaining in Belgrade have mostly sunk into poverty, and occupy themselves principally with water-carrying, wood-splitting, &c. The better class latterly kept up their position, by making good sales of houses and shops; for building ground is now in some situations very expensive. Mr. Fonblanque pays 100�. sterling per annum for his rooms, which
raw	600	gutenberg/1/6/9/9/16999/16999.txt	47496634290.00	600	to this day, "_Princeps Konak_." This mixture of the coarse, but picturesque features of oriental life, with the dilapidated stateliness of palaces in the style of the full-bottom-wigged Vanbrughs of Austria, has the oddest effect imaginable. The Turks remaining in Belgrade have mostly sunk into poverty, and occupy themselves principally with water-carrying, wood-splitting, &c. The better class latterly kept up their position, by making good sales of houses and shops; for building ground is now in some situations very expensive. Mr. Fonblanque pays 100L. sterling per annum for his rooms, which
raw	600	gutenberg/6/6/7/4/66749/66749-0.txt	47386308817.00	596	and praising scientifically its points of beauty. The poor animal showed tokens of over fatigue, yet still he did not refuse his food, and the cavalier marked with joy that his eye grew brighter and his knees firmer after feeding. They then entered the cottage, and the soldier's eye was attracted from more sacred emblems by a sword which was suspended over a picture of the Virgin:--"You belong to our Chivalry!" he exclaimed, while his countenance lighted up with joyful recognition. "Now I belong to the holy order whose badge I wear," the monk replied, pointing to his Benedictine dress. "In
raw	600	gutenberg/6/6/7/4/66749/old/66749-0.txt	47386308817.00	596	and praising scientifically its points of beauty. The poor animal showed tokens of over fatigue, yet still he did not refuse his food, and the cavalier marked with joy that his eye grew brighter and his knees firmer after feeding. They then entered the cottage, and the soldier's eye was attracted from more sacred emblems by a sword which was suspended over a picture of the Virgin:--"You belong to our Chivalry!" he exclaimed, while his countenance lighted up with joyful recognition. "Now I belong to the holy order whose badge I wear," the monk replied, pointing to his Benedictine dress. "In
raw	600	gutenberg/9/6/0/9608/9608-8.txt	47327926150.00	600	"Lucifer, well; Larbason, well; yet they are devils' additions, the names of fiends: but--Marian Winwood!" "Dear me!" he remonstrated. "Why, she wrote _A Bright Particular Star_, you know, and _The Acolytes_, and lots of others." The author of _As the Coming of Dawn_ swallowed a whole glass of Chianti at a gulp. "Of course," I said, slowly, "I cannot, in my rather peculiar position, run the risk of being charged with plagiarism--by a Chinese-eyed mental sneak-thief...." Thereupon I threw the manuscript into the open fire, which my preference for the picturesque rendered necessary, even in May.
raw	600	gutenberg/9/6/0/9608/9608.txt	47327926150.00	600	"Lucifer, well; Larbason, well; yet they are devils' additions, the names of fiends: but--Marian Winwood!" "Dear me!" he remonstrated. "Why, she wrote _A Bright Particular Star_, you know, and _The Acolytes_, and lots of others." The author of _As the Coming of Dawn_ swallowed a whole glass of Chianti at a gulp. "Of course," I said, slowly, "I cannot, in my rather peculiar position, run the risk of being charged with plagiarism--by a Chinese-eyed mental sneak-thief...." Thereupon I threw the manuscript into the open fire, which my preference for the picturesque rendered necessary, even in May.
raw	600	gutenberg/9/6/0/9608/old/7cvan10.txt	47327926150.00	600	"Lucifer, well; Larbason, well; yet they are devils' additions, the names of fiends: but--Marian Winwood!" "Dear me!" he remonstrated. "Why, she wrote _A Bright Particular Star_, you know, and _The Acolytes_, and lots of others." The author of _As the Coming of Dawn_ swallowed a whole glass of Chianti at a gulp. "Of course," I said, slowly, "I cannot, in my rather peculiar position, run the risk of being charged with plagiarism--by a Chinese-eyed mental sneak-thief...." Thereupon I threw the manuscript into the open fire, which my preference for the picturesque rendered necessary, even in May.
raw	600	gutenberg/9/6/0/9608/old/8cvan10.txt	47327926150.00	600	"Lucifer, well; Larbason, well; yet they are devils' additions, the names of fiends: but--Marian Winwood!" "Dear me!" he remonstrated. "Why, she wrote _A Bright Particular Star_, you know, and _The Acolytes_, and lots of others." The author of _As the Coming of Dawn_ swallowed a whole glass of Chianti at a gulp. "Of course," I said, slowly, "I cannot, in my rather peculiar position, run the risk of being charged with plagiarism--by a Chinese-eyed mental sneak-thief...." Thereupon I threw the manuscript into the open fire, which my preference for the picturesque rendered necessary, even in May.
raw	600	gutenberg/3/3/1/6/33169/33169-8.txt	47290738202.00	591	laughter, which refused to be stilled, and ever broke out afresh as he contemplated the novel aspects of the proposed mutiny. "Bless their honest hearts," he finally said, half aloud, "I couldn't no more disappoint them boys by carrying of 'em back than a fish could swim on a railroad track. So I suppose I might as well make a virtue of necessity, and surrender at once." Thus resolved, Captain Crotty turned in for a few hours' sleep; but he was on deck again by daylight, when, with young Jabe's assistance, he quietly got up the anchor, set the jib, and was merrily dropping down stream
raw	600	gutenberg/3/3/1/6/33169/33169.txt	47290738202.00	591	laughter, which refused to be stilled, and ever broke out afresh as he contemplated the novel aspects of the proposed mutiny. "Bless their honest hearts," he finally said, half aloud, "I couldn't no more disappoint them boys by carrying of 'em back than a fish could swim on a railroad track. So I suppose I might as well make a virtue of necessity, and surrender at once." Thus resolved, Captain Crotty turned in for a few hours' sleep; but he was on deck again by daylight, when, with young Jabe's assistance, he quietly got up the anchor, set the jib, and was merrily dropping down stream
raw	600	gutenberg/2/0/7/4/20749/20749-8.txt	47243616812.00	597	lost or mislaid, or returned to the General Post-office." "I wish that may not be the case of a packet which I expect in a few days--it should have been here already, or, perhaps, it may arrive in the beginning of the week--it is from that formal ass, Trueman the Quaker, who addresses me by my Christian and family name, Francis Tyrrel. He is like enough to mistake the inn, too, and I should be sorry it fell into Monsieur Martigny's hands--I suppose you know he is in that neighbourhood?--Look after its safety, Solmes--quietly, you understand; because people might put odd constructions, as if
raw	600	gutenberg/2/0/7/4/20749/20749.txt	47243616812.00	597	lost or mislaid, or returned to the General Post-office." "I wish that may not be the case of a packet which I expect in a few days--it should have been here already, or, perhaps, it may arrive in the beginning of the week--it is from that formal ass, Trueman the Quaker, who addresses me by my Christian and family name, Francis Tyrrel. He is like enough to mistake the inn, too, and I should be sorry it fell into Monsieur Martigny's hands--I suppose you know he is in that neighbourhood?--Look after its safety, Solmes--quietly, you understand; because people might put odd constructions, as if
raw	600	gutenberg/2/9/3/5/29352/29352.txt	47242334670.00	600	undergraduates at Oxford. Mr. Valentine Prinsep and Mr. Arthur Hughes, I believe, were Royal Academy students who were invited down by Rossetti. Their work was naive and queer to the last degree. It is perhaps not fair to say which one of them found so much difficulty in painting the legs of his figures that he drew an impenetrable covert of sunflowers right across his picture, and only showed the faces of his heroes and heroines between the golden disks. The _Oxford and Cambridge Magazine_, which also dates from the year 1856, is a still more notable expression of budding genius than the dome
raw	600	gutenberg/4/2/4/7/42476/42476-0.txt	47235658656.00	597	loving You more openly. Lucy! mind your knitting.' It is right to say a few words about Linton as an artist. He was engaged upon much better work than the illustrated weekly papers which were at first his sheet-anchor. He was, for instance, employed by Alexander Gilchrist to reproduce the quaint and exquisitely-coloured designs of William Blake. These beautiful reproductions are before me as I write, and they have not only the necessary accuracy of copied design, but also delicacy of touch sufficient to make them virtually indistinguishable from the master's own work. His own etchings adorn
raw	600	gutenberg/4/2/4/7/42476/old/42476.txt	47235658656.00	597	loving You more openly. Lucy! mind your knitting.' It is right to say a few words about Linton as an artist. He was engaged upon much better work than the illustrated weekly papers which were at first his sheet-anchor. He was, for instance, employed by Alexander Gilchrist to reproduce the quaint and exquisitely-coloured designs of William Blake. These beautiful reproductions are before me as I write, and they have not only the necessary accuracy of copied design, but also delicacy of touch sufficient to make them virtually indistinguishable from the master's own work. His own etchings adorn
raw	600	gutenberg/4/2/4/7/42476/old/42476-8.txt	47235658656.00	597	loving You more openly. Lucy! mind your knitting.' It is right to say a few words about Linton as an artist. He was engaged upon much better work than the illustrated weekly papers which were at first his sheet-anchor. He was, for instance, employed by Alexander Gilchrist to reproduce the quaint and exquisitely-coloured designs of William Blake. These beautiful reproductions are before me as I write, and they have not only the necessary accuracy of copied design, but also delicacy of touch sufficient to make them virtually indistinguishable from the master's own work. His own etchings adorn
raw	600	gutenberg/4/6/1/7/46178/46178-0.txt	47235440191.00	596	"Monsieur," he gurgled, "you have my regrets--a thousand regrets! I understand perfectly. A Frenchman comprehends these things quicker than any other man in the world, even when he has filled the lamp. _Gars!_ If I chew ears and you flatten noses, between us we'll spoil the beauty of any rascal who dares open his mouth against either Mademoiselle Yvonne or Madeleine." * * * * * With difficulty Tollemache got rid of him, and strode back down the hill. He had blundered into that foolish comparison of the two girls without giving a thought to its possible significance. The one consolation was
raw	600	gutenberg/4/6/1/7/46178/old/46178-8.txt	47235440191.00	596	"Monsieur," he gurgled, "you have my regrets--a thousand regrets! I understand perfectly. A Frenchman comprehends these things quicker than any other man in the world, even when he has filled the lamp. _Gars!_ If I chew ears and you flatten noses, between us we'll spoil the beauty of any rascal who dares open his mouth against either Mademoiselle Yvonne or Madeleine." * * * * * With difficulty Tollemache got rid of him, and strode back down the hill. He had blundered into that foolish comparison of the two girls without giving a thought to its possible significance. The one consolation was
raw	600	gutenberg/4/6/1/7/46178/old/46178.txt	47235440191.00	596	"Monsieur," he gurgled, "you have my regrets--a thousand regrets! I understand perfectly. A Frenchman comprehends these things quicker than any other man in the world, even when he has filled the lamp. _Gars!_ If I chew ears and you flatten noses, between us we'll spoil the beauty of any rascal who dares open his mouth against either Mademoiselle Yvonne or Madeleine." * * * * * With difficulty Tollemache got rid of him, and strode back down the hill. He had blundered into that foolish comparison of the two girls without giving a thought to its possible significance. The one consolation was
raw	600	gutenberg/1/3/133/old/old/dware10.txt	47228670085.00	599	try to hold a sociable once, but nobody came, and we didn't raise more 'n three or four dollars. It ain't their line. They lack the worldly arts. As the Discipline commands, they avoid the evil of putting on gold and costly apparel, and taking such diversions as cannot be used in the name of the Lord Jesus." "Well--of course--if you prefer the 'debt-raiser'--" Theron began, and took the itemized account from Gorringe's knee as an excuse for not finishing the hateful sentence. He looked down the foolscap sheet, line by line, with no special sense of what it signified, until his eye caught upon
raw	600	gutenberg/1/3/133/old/old/old-2024-10-02/133.txt	47228670085.00	599	try to hold a sociable once, but nobody came, and we didn't raise more 'n three or four dollars. It ain't their line. They lack the worldly arts. As the Discipline commands, they avoid the evil of putting on gold and costly apparel, and taking such diversions as cannot be used in the name of the Lord Jesus." "Well--of course--if you prefer the 'debt-raiser'--" Theron began, and took the itemized account from Gorringe's knee as an excuse for not finishing the hateful sentence. He looked down the foolscap sheet, line by line, with no special sense of what it signified, until his eye caught upon
raw	600	gutenberg/3/8/6/6/38662/38662-0.txt	47226781480.00	600	speedily from Madrid and then I hope to have the satisfaction of hearing from you. Pray let Hen. continue to collect as much money as possible towards affording spiritual instruction to the Spanish Gypsies. Pay a visit to dear Mrs. Ritson and communicate to her my best remembrances and kindest regards and inform her at the same time that if she please she may subscribe in this good cause. I am shortly about to publish, on my own account, a work which I hope will prove of no slight spiritual benefit to these unhappy people.—I remain, dearest Madam, ever yours, G. B. Mrs. Clarke, Oulton Cottage,
raw	600	gutenberg/5/2/3/5233/5233.txt	47207429753.00	600	plausible, shifty-eyed individual by the name of Linn was despatched to Omar on the first steamer. Landing at his destination, Mr. Linn quietly effaced himself, disappearing out the right-of-way, where he began moving from camp to camp, ostensibly in search of employment. It was a few days later, perhaps a week after O'Neil's departure, that Eliza Appleton entered the hospital and informed Dr. Gray: "I've finished my first story for The Review." The big physician had a rapid, forceful habit of speech. "Well, I suppose you uncorked the vitriol bottle," he said, brusquely. "No! Since you are now
raw	600	gutenberg/5/2/3/5233/old/rntrl10.txt	47207429753.00	600	plausible, shifty-eyed individual by the name of Linn was despatched to Omar on the first steamer. Landing at his destination, Mr. Linn quietly effaced himself, disappearing out the right-of-way, where he began moving from camp to camp, ostensibly in search of employment. It was a few days later, perhaps a week after O'Neil's departure, that Eliza Appleton entered the hospital and informed Dr. Gray: "I've finished my first story for The Review." The big physician had a rapid, forceful habit of speech. "Well, I suppose you uncorked the vitriol bottle," he said, brusquely. "No! Since you are now
raw	600	gutenberg/1/4/7/1/14714/old/14714.txt	47196559385.00	599	built and landscaped twenty years before, occupied a square block in solitary grandeur, the show place of Chippewa. In architectural style it was an impartial mixture of Norman castle, French chateau, and Rhenish Schloss, with a dash of Coney Island about its facade. It represented Old Man Hatton's realized dream of landed magnificence. Tessie, walking slowly past it, and peering through the high iron fence, could not help noting an air of unwonted excitement about the place, usually so aloof, so coldly serene. Automobiles standing out in front. People going up and down. They didn't look very
raw	600	gutenberg/4/2/5/4/42544/42544-0.txt	47191923392.00	597	partly unroofed. Demetri, a Greek by birth and name, was a most obliging man. He spoke French, Russian, and English remarkably well, and was much esteemed by all the gentlemen who knew him. I am sorry to say that his followers did not merit the same commendation. British Scutarians, I humbly appeal to your grateful conscience for the former. To be brief, the Pacha was received in the same room where, a few days previous, we had vainly attempted to sleep. Our most excellent friend and ally, the son of the Prophet, having quaffed with delight and common sense the limpid liquid which takes its
raw	600	gutenberg/4/2/5/4/42544/old/42544.txt	47191923392.00	597	partly unroofed. Demetri, a Greek by birth and name, was a most obliging man. He spoke French, Russian, and English remarkably well, and was much esteemed by all the gentlemen who knew him. I am sorry to say that his followers did not merit the same commendation. British Scutarians, I humbly appeal to your grateful conscience for the former. To be brief, the Pacha was received in the same room where, a few days previous, we had vainly attempted to sleep. Our most excellent friend and ally, the son of the Prophet, having quaffed with delight and common sense the limpid liquid which takes its
raw	600	gutenberg/4/2/5/4/42544/old/42544-8.txt	47191923392.00	597	partly unroofed. Demetri, a Greek by birth and name, was a most obliging man. He spoke French, Russian, and English remarkably well, and was much esteemed by all the gentlemen who knew him. I am sorry to say that his followers did not merit the same commendation. British Scutarians, I humbly appeal to your grateful conscience for the former. To be brief, the Pacha was received in the same room where, a few days previous, we had vainly attempted to sleep. Our most excellent friend and ally, the son of the Prophet, having quaffed with delight and common sense the limpid liquid which takes its
raw	600	gutenberg/4/2/5/4/42544/old/42544-0.txt	47191923392.00	597	partly unroofed. Demetri, a Greek by birth and name, was a most obliging man. He spoke French, Russian, and English remarkably well, and was much esteemed by all the gentlemen who knew him. I am sorry to say that his followers did not merit the same commendation. British Scutarians, I humbly appeal to your grateful conscience for the former. To be brief, the Pacha was received in the same room where, a few days previous, we had vainly attempted to sleep. Our most excellent friend and ally, the son of the Prophet, having quaffed with delight and common sense the limpid liquid which takes its
raw	600	gutenberg/4/3/1/4311/4311.txt	47190890483.00	599	know nothing of merit. I spoke of myself being _forced_ upwards. If ever I feel that I am slipping back, I shall state it with just as little admission of shame." Miriam heard this modern dialogue with grave features. At Bartles, such talk would have qualified the talker for social excommunication, and every other pain and penalty Bartles had in its power to inflict. She observed that Cecily's interest increased. The girl listened frankly; no sense of anything improper appeared in her visage. Nay, she was about to interpose a remark. "Isn't there a hope, Mr. Elgar, that this envy of which you
raw	600	gutenberg/4/3/1/4311/old/thmnc10.txt	47190890483.00	599	know nothing of merit. I spoke of myself being _forced_ upwards. If ever I feel that I am slipping back, I shall state it with just as little admission of shame." Miriam heard this modern dialogue with grave features. At Bartles, such talk would have qualified the talker for social excommunication, and every other pain and penalty Bartles had in its power to inflict. She observed that Cecily's interest increased. The girl listened frankly; no sense of anything improper appeared in her visage. Nay, she was about to interpose a remark. "Isn't there a hope, Mr. Elgar, that this envy of which you
raw	600	gutenberg/4/3/1/4311/old/20090712-4311.txt	47190890483.00	599	know nothing of merit. I spoke of myself being _forced_ upwards. If ever I feel that I am slipping back, I shall state it with just as little admission of shame." Miriam heard this modern dialogue with grave features. At Bartles, such talk would have qualified the talker for social excommunication, and every other pain and penalty Bartles had in its power to inflict. She observed that Cecily's interest increased. The girl listened frankly; no sense of anything improper appeared in her visage. Nay, she was about to interpose a remark. "Isn't there a hope, Mr. Elgar, that this envy of which you
raw	600	gutenberg/4/1/7/9/41790/old/41790-8.txt	47178604134.00	595	ever so slightly. "That certainly was a beautiful charge you made over me," said he. He did not promise not to tell, however; but months afterwards, Dr. Moore learned all about it from me, and I then found that Quintus had remained silent. _CHAPTER XIX_ _A Faulty Story_ After breakfast, while Oakes gave the doctor a brief r�sum� of our night's adventure, the two rival newspapers came out with "extras" on the recent doings. Skinner's comments were sarcastic and bitter, and, while not actually inciting to lawlessness, played upon the roused feelings of the towns-people by scathing allusions
raw	600	gutenberg/5/4/0/8/54086/54086-0.txt	47177690283.00	600	a skin or film naturally provided for the purpose. The commodities here are few, more being got farther to the eastwards. At certain times of the year the Portuguese got gold and elephants’ teeth in exchange for rice, salt, beads, bells, garlick, French bottles, edge-tooles, iron barrs, and sundry specious trifles, but for your toyes they will not give gold in this place but victuals.” In 1615 Sierra Leone was visited by the _Unity_, a ship of 360 tons, of which William Cornelison Schonten was the master. This visit is described as follows:— “On the 1st August we came in sight of the high land
raw	600	gutenberg/5/4/0/8/54086/old/54086-0.txt	47177690283.00	600	a skin or film naturally provided for the purpose. The commodities here are few, more being got farther to the eastwards. At certain times of the year the Portuguese got gold and elephants’ teeth in exchange for rice, salt, beads, bells, garlick, French bottles, edge-tooles, iron barrs, and sundry specious trifles, but for your toyes they will not give gold in this place but victuals.” In 1615 Sierra Leone was visited by the _Unity_, a ship of 360 tons, of which William Cornelison Schonten was the master. This visit is described as follows:— “On the 1st August we came in sight of the high land
raw	600	gutenberg/2/9/3/5/29352/29352-8.txt	47169708766.00	600	undergraduates at Oxford. Mr. Valentine Prinsep and Mr. Arthur Hughes, I believe, were Royal Academy students who were invited down by Rossetti. Their work was na�ve and queer to the last degree. It is perhaps not fair to say which one of them found so much difficulty in painting the legs of his figures that he drew an impenetrable covert of sunflowers right across his picture, and only showed the faces of his heroes and heroines between the golden disks. The _Oxford and Cambridge Magazine_, which also dates from the year 1856, is a still more notable expression of budding genius than the dome
raw	600	gutenberg/1/3/8/4/13841/13841-0.txt	47168766055.00	599	for an explanation. The psychologist had told them simply, "It's no mistake. In ordinary circumstances he is much like Hamlet---wavering, indecisive, introspective to a fault. But when pushed to the final need, somehow he raises himself to another level, and reacts with a courage and cunning that are. . .remarkable." And that was well, because the fight came, hard and long, and in it the upper bridge was wracked by internal explosion, killing Mandlik and half his officers. Without the Soviet cruiser, which the Belgian-Swiss had not detected, the battle would almost certainly have gone against
raw	600	gutenberg/1/3/8/4/13841/old/13841.txt	47168766055.00	599	for an explanation. The psychologist had told them simply, "It's no mistake. In ordinary circumstances he is much like Hamlet---wavering, indecisive, introspective to a fault. But when pushed to the final need, somehow he raises himself to another level, and reacts with a courage and cunning that are. . .remarkable." And that was well, because the fight came, hard and long, and in it the upper bridge was wracked by internal explosion, killing Mandlik and half his officers. Without the Soviet cruiser, which the Belgian-Swiss had not detected, the battle would almost certainly have gone against
raw	600	gutenberg/4/1/7/9/41790/41790-0.txt	47153668041.00	595	ever so slightly. "That certainly was a beautiful charge you made over me," said he. He did not promise not to tell, however; but months afterwards, Dr. Moore learned all about it from me, and I then found that Quintus had remained silent. _CHAPTER XIX_ _A Faulty Story_ After breakfast, while Oakes gave the doctor a brief résumé of our night's adventure, the two rival newspapers came out with "extras" on the recent doings. Skinner's comments were sarcastic and bitter, and, while not actually inciting to lawlessness, played upon the roused feelings of the towns-people by scathing allusions
